awsAccountId,description,exploitAvailable,findingArn,firstObservedAt,fixAvailable,inspectorScore,lastObservedAt,severity,status,title,type,updatedAt,current_key,parent_key
531341628109,"The curl advisory describes this issue as follows:

libcurl would reuse a previously created FTP connection even when one or more options had been changed that could have made the effective user a very different one, thus leading to the doing the second transfer with wrong credentials.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0128ff69989684db82d10f103c39259f,2025-03-07 13:18:34.722000+05:30,YES,4.5,2025-03-07 13:18:34.722000+05:30,MEDIUM,ACTIVE,"CVE-2023-27535 - curl, libcurl",PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,1,1
531341628109,"An issue was found in curl that can cause a buffer overflow in its SOCKS5 proxy communications code.

When curl is using a SOCKS5 proxy and it needs to resolve a hostname to an IP address, its default behavior is to pass the hostname to the proxy and allow it to perform the resolution. In cases where the hostname is greater than 255 characters in length, curl will instead attempt to perform the resolution locally and then pass the resolved IP to the proxy for its use. Due to an issue in the curl source code, the logic that determines whether curl should resolve the name locally or pass it to the proxy for resolution could make an incorrect decision when a slow SOCKS5 handshake occurs. If this occurs, curl may inadvertently copy an excessively long host name, rather than the resolved address, into the target buffer being prepared for transmission to the proxy, resulting in a buffer overflow.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/015a334b47c2df2f0fe969d1c01feae5,2025-03-07 13:18:34.722000+05:30,YES,8.1,2025-03-07 13:18:34.722000+05:30,HIGH,ACTIVE,"CVE-2023-38545 - curl, libcurl",PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,2,1
531341628109,Divide By Zero in GitHub repository vim/vim prior to 9.0.1367.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/02347837624f4870ecee36f8e45919a8,2025-03-07 13:18:34.722000+05:30,YES,3.9,2025-03-07 13:18:34.722000+05:30,LOW,ACTIVE,"CVE-2023-1127 - vim-data, vim-minimal",PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,3,1
531341628109,Improper Removal of Sensitive Information Before Storage or Transfer in GitHub repository eventsource/eventsource prior to v2.0.2.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/02a51a06b18a2b0dc1117692c620a53f,2025-03-07 13:18:34.722000+05:30,YES,9.3,2025-03-07 13:18:34.722000+05:30,CRITICAL,ACTIVE,CVE-2022-1650 - eventsource,PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,4,1
531341628109,None Provided,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/032d35c531ba4f61dc4882b2ab3b6073,2025-03-07 13:18:34.722000+05:30,YES,,2025-03-07 13:18:34.722000+05:30,HIGH,ACTIVE,ALAS2-2023-2316 - yum,PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,5,1
531341628109,ansi-regex is vulnerable to Inefficient Regular Expression Complexity,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0442380af663c33bb86dac309491bd39,2025-03-07 13:18:34.722000+05:30,YES,7.5,2025-03-07 13:18:34.722000+05:30,HIGH,ACTIVE,"CVE-2021-3807 - ansi-regex, ansi-regex",PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,6,1
531341628109,Eran Hammer cryptiles version 4.1.1 earlier contains a CWE-331: Insufficient Entropy vulnerability in randomDigits() method that can result in An attacker is more likely to be able to brute force something that was supposed to be random.. This attack appear to be exploitable via Depends upon the calling application.. This vulnerability appears to have been fixed in 4.1.2.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0504303c1b58b9e5347e09f9afebe4d0,2025-03-07 13:18:34.722000+05:30,YES,9.8,2025-03-07 13:18:34.722000+05:30,CRITICAL,ACTIVE,CVE-2018-1000620 - cryptiles,PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,7,1
531341628109,"Vim is an open source command line text editor. When using the z= command, the user may overflow the count with values larger than MAX_INT. Impact is low, user interaction is required and a crash may not even happen in all situations. This vulnerability has been addressed in commit `73b2d379` which has been included in release version 9.0.2111. Users are advised to upgrade. There are no known workarounds for this vulnerability.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/060dd45754a76c1dd174da01fc15db66,2025-03-07 13:18:34.722000+05:30,YES,2.8,2025-03-07 13:18:34.722000+05:30,LOW,ACTIVE,"CVE-2023-48236 - vim-data, vim-minimal",PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,8,1
531341628109,"The ejs (aka Embedded JavaScript templates) package 3.1.6 for Node.js allows server-side template injection in settings[view options][outputFunctionName]. This is parsed as an internal option, and overwrites the outputFunctionName option with an arbitrary OS command (which is executed upon template compilation).",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0717d843b212891694f30d54594e576e,2025-03-07 13:18:34.722000+05:30,YES,9.8,2025-03-07 13:18:34.722000+05:30,CRITICAL,ACTIVE,CVE-2022-29078 - ejs,PACKAGE_VULNERABILITY,2025-03-07 13:18:34.722000+05:30,9,1
531341628109,"Vim is a UNIX editor that, prior to version 9.0.2121, has a heap-use-after-free vulnerability. When executing a `:s` command for the very first time and using a sub-replace-special atom inside the substitution part, it is possible that the recursive `:s` call causes free-ing of memory which may later then be accessed by the initial `:s` command. The user must intentionally execute the payload and the whole process is a bit tricky to do since it seems to work only reliably for the very first :s command. It may also cause a crash of Vim. Version 9.0.2121 contains a fix for this issue.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/0770df9d1fdd6c6a585545ae3201644a,2025-03-07 13:18:34.722000+05:30,YES,3.6,2025-03-12 19:49:31.519000+05:30,LOW,ACTIVE,"CVE-2023-48706 - vim-data, vim-minimal",PACKAGE_VULNERABILITY,2025-03-12 19:49:31.519000+05:30,10,1
